Part No;Job No;Report Date;Quantity;Piece Weight;Quantity OK;Quantity Rejected;Workcenter Code;Building Code;Part No Revision
018042AW17;124425;1/25/2023;55472;0.01526;55472;0;VP-211H;VP;018042AW17 Rev A
018042AW17;124740;3/31/2023;54000;0.01526;54000;0;Pack-P1;PF;018042AW17 Rev A
018042AW17;124740;3/31/2023;54000;0.01526;54000;0;Pack-P1;PF;018042AW17 Rev A
018042AW17;124740;3/31/2023;26000;0.01526;26000;0;Pack-P1;PF;018042AW17 Rev A
018042AW17;124740;3/31/2023;54000;0.01526;54000;0;Pack-P1;PF;018042AW17 Rev A
018042AW17;124740;3/31/2023;54000;0.01526;54000;0;Pack-P1;PF;018042AW17 Rev A
018042AW17;124740;3/31/2023;32000;0.01526;32000;0;Pack-P1;PF;018042AW17 Rev A
002204APL1;125627-P;4/19/2023;5400;0.1304;5400;0;ImanPack-A;PF;002204APL1 Rev A
002204APL1;125627-P;4/19/2023;5400;0.1304;5400;0;ImanPack-A;PF;002204APL1 Rev A
002204APL1;125627-P;4/19/2023;5400;0.1304;5400;0;ImanPack-A;PF;002204APL1 Rev A
002204APL1;125627-P;4/19/2023;5400;0.1304;5400;0;ImanPack-A;PF;002204APL1 Rev A
002204APL1;125627-P;4/19/2023;4000;0.1304;4000;0;ImanPack-A;PF;002204APL1 Rev A
002240AWH4;124331;1/24/2023;7709;0.00947;7709;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124331;1/25/2023;74023;0.00947;74023;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124331;1/25/2023;76241;0.00947;76241;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124331;1/26/2023;76030;0.00947;76030;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124331;1/26/2023;80464;0.00947;80464;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124331;1/27/2023;13305;0.00947;13305;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124332;2/22/2023;60190;0.00947;60190;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124332;2/22/2023;66948;0.00947;66948;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124332;2/23/2023;16896;0.00947;16896;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124332;2/23/2023;68638;0.00947;68638;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124332;2/23/2023;32312;0.00947;32312;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;125265;2/24/2023;62936;0.00947;62936;0;VP-519R;VP;002240AWH4 Rev C
005002MY37;126955;03/07/2023;30756;0.00595;30756;0;R0NU3;PF;005002MY37 Rev F
005002MY37;126955;02/03/2023;109554;0.00628;109554;0;PF-PW2;PF;005002MY37 Rev F
005002MY37;123708-1;1/18/2023;172101;0.00595;0;172101;S2BU3;PF;005002MY37 Rev F
005002MY37;123708-1;02/08/2023;61513;0.00595;0;61513;S2BU3;PF;005002MY37 Rev F
005002MY37;123708-1;02/09/2023;46530;0.00595;0;46530;S2BU3;PF;005002MY37 Rev F
002255AWJ5;129000;06/02/2023;81148;0.02021;81148;0;VP-PW2;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/31/2023;31936;0.03269;31936;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/31/2023;32303;0.03269;32303;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/31/2023;36586;0.03269;36586;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/31/2023;20526;0.03269;20526;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;02/01/2023;14714;0.03269;14714;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;02/01/2023;31202;0.03269;31202;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;02/01/2023;6669;0.03269;6669;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;02/01/2023;27562;0.03269;27562;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;02/01/2023;25145;0.03269;25145;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;02/02/2023;12053;0.03269;12053;0;VP-517R;VP;002255AWJ5 Rev B
002255AWJ5;119799;02/02/2023;23799;0.03269;23799;0;VP-517R;VP;002255AWJ5 Rev B
005002MY38;128790;5/19/2023;180892;0.00628;180892;0;PF-PW2;PF;005002MY38 Rev F
005002MY38;128790;5/19/2023;109076;0.00628;109076;0;PF-PW2;PF;005002MY38 Rev F
002257AS16;124385;5/25/2023;8000;0.01212;8000;0;VP-214H;VP;002257AS16 Rev C
002257AS16;124385;5/31/2023;0;0.01212;0;0;VP-214H;VP;002257AS16 Rev C
002257AS16;124385;5/31/2023;35000;0.01212;35000;0;VP-214H;VP;002257AS16 Rev C
002257AS16;124385;06/01/2023;62083;0.01212;62083;0;VP-214H;VP;002257AS16 Rev C
002257AS16;124385;06/01/2023;40000;0.01212;40000;0;VP-214H;VP;002257AS16 Rev C
002257AS16;124385;06/02/2023;0;0.01212;0;0;VP-214H;VP;002257AS16 Rev C
002257AS16;124385;06/02/2023;63795;0.01212;63795;0;VP-214H;VP;002257AS16 Rev C
002257AS16;124385;5/25/2023;20000;0.01212;20000;0;VP-214H;VP;002257AS16 Rev C
002162AW84;122761-P;03/01/2023;35444;0.018;35444;0;Pack-P2;PF;002162AW84 Rev D
002162AW84;125467;3/22/2023;15500;0.018;15500;0;Pack-P2;PF;002162AW84 Rev D
002162AW84;125467;3/28/2023;43200;0.018;43200;0;Pack-P2;PF;002162AW84 Rev D
002162AW84;125467;3/28/2023;44800;0.018;44800;0;Pack-P2;PF;002162AW84 Rev D
002162AW84;125467;3/22/2023;15500;0.018;15500;0;S2BU3;PF;002162AW84 Rev D
002162AW84;125467;3/22/2023;48056;0.018;48056;0;S2BU3;PF;002162AW84 Rev D
002162AW84;125467;3/22/2023;85000;0.018;85000;0;S2BU3;PF;002162AW84 Rev D
002162AW84;125467;3/23/2023;133056;0.018;133056;0;Pack-P1;PF;002162AW84 Rev D
018042AW17;124740;03/09/2023;52000;0.01526;52000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;124740;03/10/2023;48000;0.01526;48000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;124740;03/10/2023;49279;0.01526;49279;0;VP-211H;VP;018042AW17 Rev A
018042AW17;124740;03/10/2023;4000;0.01526;4000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;124740;3/13/2023;68000;0.01526;68000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;124740;3/14/2023;55392;0.01526;55392;0;VP-211H;VP;018042AW17 Rev A
018042AW17;127999;5/17/2023;67000;0.01526;67000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;127999;5/18/2023;50000;0.01526;50000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;127999;5/18/2023;51938;0.01526;51938;0;VP-211H;VP;018042AW17 Rev A
018042AW17;127999;5/23/2023;44000;0.01526;44000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;127999;5/23/2023;66440;0.01526;66440;0;VP-211H;VP;018042AW17 Rev A
018042AW17;127999;5/25/2023;25000;0.01526;25000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;125817;5/15/2023;8000;0.01526;8000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;125817;5/16/2023;60000;0.01526;60000;0;VP-211H;VP;018042AW17 Rev A
018042AW17;125817;5/17/2023;6574;0.01526;6574;0;VP-211H;VP;018042AW17 Rev A
018015AWJ5;124925;02/09/2023;72000;0.01542;72000;0;VP-215H;VP;018015AWJ5 Rev A
018015AWJ5;124925;02/10/2023;50000;0.01542;50000;0;VP-215H;VP;018015AWJ5 Rev A
018015AWJ5;124925;02/10/2023;7961;0.01542;7961;0;VP-215H;VP;018015AWJ5 Rev A
002162AW84;125467;3/23/2023;88444;0.018;88444;0;S2BU3;PF;002162AW84 Rev D
002162AW84;125467;3/23/2023;46666;0.018;46666;0;S2BU3;PF;002162AW84 Rev D
002162AW84;125467;3/24/2023;46666;0.018;46666;0;Pack-P1;PF;002162AW84 Rev D
002162AW84;122761-P;2/24/2023;35444;0.018;35444;0;S2AU3;PF;002162AW84 Rev D
002162AW84;125467;02/10/2023;143810;0.0126;143810;0;VP-PW2;VP;002162AW84 Rev D
002162AW84;125467;2/13/2023;147778;0.0126;147778;0;VP-PW2;VP;002162AW84 Rev D
002162AW84;122761-P;01/03/2023;32778;0.018;32778;0;VP-512R;VP;002162AW84 Rev D
002162AW84;122761-P;01/03/2023;4333;0.018;4333;0;VP-512R;VP;002162AW84 Rev D
002162AW84;125467;2/13/2023;50000;0.018;50000;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;2/13/2023;56889;0.018;56889;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;2/13/2023;34056;0.018;34056;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;2/14/2023;46388;0.018;46388;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;2/14/2023;23222;0.018;23222;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;2/14/2023;55889;0.018;55889;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;2/14/2023;9944;0.018;9944;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;2/15/2023;12500;0.018;12500;0;VP-517R;VP;002162AW84 Rev D
002162AW84;125467;02/09/2023;94000;0.0126;94000;0;VP-214H;VP;002162AW84 Rev D
002162AW84;125467;02/10/2023;49810;0.0126;49810;0;VP-214H;VP;002162AW84 Rev D
002162AW84;125467;02/10/2023;15000;0.0126;15000;0;VP-214H;VP;002162AW84 Rev D
002162AW84;125467;02/11/2023;50000;0.0126;50000;0;VP-214H;VP;002162AW84 Rev D
002162AW84;125467;2/13/2023;82778;0.0126;82778;0;VP-214H;VP;002162AW84 Rev D
002162AW84;126204;5/23/2023;90000;0.0126;90000;0;VP-200H;VP;002162AW84 Rev D
002162AW84;126204;5/23/2023;54127;0.0126;54127;0;VP-200H;VP;002162AW84 Rev D
002162AW84;126204;5/23/2023;0;0.0126;0;0;VP-200H;VP;002162AW84 Rev D
002162AW84;126204;5/22/2023;60000;0.0126;60000;0;VP-200H;VP;002162AW84 Rev D
002162AW84;126204;5/22/2023;101746;0.0126;101746;0;VP-200H;VP;002162AW84 Rev D
002244AWJ5;124378;1/17/2023;16938;0.06636;16938;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124378;1/17/2023;5967;0.06636;5967;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124378;1/17/2023;12689;0.06636;12689;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124378;1/17/2023;18324;0.06636;18324;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124378;1/17/2023;17209;0.06636;17209;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124378;1/17/2023;6013;0.06636;6013;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124378;1/18/2023;10834;0.06636;10834;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124378;1/18/2023;4069;0.06636;4069;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;04/04/2023;11754;0.06636;11754;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;04/04/2023;5847;0.06636;5847;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;04/04/2023;10654;0.06636;10654;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;04/05/2023;2517;0.06636;2517;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;3/18/2023;14436;0.06636;14436;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;3/21/2023;3707;0.06636;3707;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;3/21/2023;15521;0.06636;15521;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;3/21/2023;392;0.06636;392;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;125625-P;3/21/2023;20585;0.06636;20585;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/05/2023;6088;0.06636;6088;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/05/2023;13080;0.06636;13080;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/05/2023;7791;0.06636;7791;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/06/2023;9448;0.06636;9448;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/06/2023;17013;0.06636;17013;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/10/2023;18143;0.06636;18143;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/10/2023;15371;0.06636;15371;0;VP-512R;VP;002244AWJ5 Rev A
002244AWJ5;125719;04/11/2023;2019;0.06636;2019;0;VP-512R;VP;002244AWJ5 Rev A
002240AWH4;125265;2/24/2023;56388;0.00947;56388;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;125265;2/25/2023;16262;0.00947;16262;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;125265;2/25/2023;43295;0.00947;43295;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;125265;2/25/2023;65470;0.00947;65470;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;125265;2/27/2023;46673;0.00947;46673;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;125265;2/27/2023;58501;0.00947;58501;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;126418;3/23/2023;61457;0.00947;61457;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;126418;3/23/2023;61246;0.00947;61246;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;126418;3/24/2023;29356;0.00947;29356;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;126418;3/24/2023;43083;0.00947;43083;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;126418;3/24/2023;48364;0.00947;48364;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;126419;05/06/2023;12672;0.00947;12672;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126419;05/06/2023;36114;0.00947;36114;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126419;05/08/2023;91024;0.00947;91024;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126419;05/08/2023;30095;0.00947;30095;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126419;05/09/2023;27350;0.00947;27350;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126419;05/09/2023;55755;0.00947;55755;0;VP-517R;VP;002240AWH4 Rev C
002244AWJ5;124806;1/18/2023;17179;0.06636;17179;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124806;1/18/2023;16064;0.06636;16064;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124806;1/18/2023;8348;0.06636;8348;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124806;1/18/2023;11574;0.06636;11574;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124806;1/18/2023;20042;0.06636;20042;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;124806;1/18/2023;14363;0.06636;14363;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/15/2023;11573;0.06636;11573;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/15/2023;5305;0.06636;5305;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/15/2023;18807;0.06636;18807;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/16/2023;15009;0.06636;15009;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/16/2023;15310;0.06636;15310;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/16/2023;19349;0.06636;19349;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/16/2023;15461;0.06636;15461;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/16/2023;4732;0.06636;4732;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/17/2023;13864;0.06636;13864;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/17/2023;15943;0.06636;15943;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/17/2023;18611;0.06636;18611;0;VP-508R;VP;002244AWJ5 Rev A
002255AWJ5;129000;06/05/2023;29000;0.03269;29000;0;VP-519R;VP;002255AWJ5 Rev B
002255AWJ5;129000;06/05/2023;33833;0.03269;33833;0;VP-519R;VP;002255AWJ5 Rev B
002255AWJ5;129000;06/05/2023;14683;0.03269;14683;0;VP-519R;VP;002255AWJ5 Rev B
002255AWJ5;126186;05/11/2023;58000;0.02021;58000;0;VP-307H;VP;002255AWJ5 Rev B
002255AWJ5;126186;05/12/2023;19387;0.02021;19387;0;VP-307H;VP;002255AWJ5 Rev B
002255AWJ5;126186;05/12/2023;45000;0.02021;45000;0;VP-307H;VP;002255AWJ5 Rev B
002255AWJ5;126186;5/15/2023;8043;0.02021;8043;0;VP-307H;VP;002255AWJ5 Rev B
002255AWJ5;129000;5/15/2023;54000;0.02021;54000;0;VP-307H;VP;002255AWJ5 Rev B
002255AWJ5;129000;5/16/2023;27148;0.02021;27148;0;VP-307H;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/28/2023;80059;0.02021;80059;0;VP-PW2;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/28/2023;45027;0.02021;45027;0;VP-PW2;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/31/2023;74122;0.02021;74122;0;VP-PW2;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/31/2023;65512;0.02021;65512;0;VP-PW2;VP;002255AWJ5 Rev B
002255AWJ5;126186;06/03/2023;77387;0.02021;77387;0;VP-PW2;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/17/2023;10000;0.02021;10000;0;VP-306H;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/18/2023;58000;0.02021;58000;0;VP-306H;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/19/2023;6122;0.02021;6122;0;VP-306H;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/19/2023;61000;0.02021;61000;0;VP-306H;VP;002255AWJ5 Rev B
002240AWH4;126419;05/10/2023;35269;0.00947;35269;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126419;05/10/2023;34530;0.00947;34530;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126419;05/10/2023;18374;0.00947;18374;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126420;05/11/2023;12883;0.00947;12883;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126420;05/12/2023;73284;0.00947;73284;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126420;05/12/2023;66315;0.00947;66315;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126420;05/12/2023;14150;0.00947;14150;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126420;5/15/2023;85322;0.00947;85322;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;126420;5/15/2023;73073;0.00947;73073;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;127756;5/18/2023;74762;0.00947;74762;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;127756;5/19/2023;61246;0.00947;61246;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;127756;5/19/2023;51637;0.00947;51637;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;127756;5/20/2023;60507;0.00947;60507;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;127756;5/20/2023;53220;0.00947;53220;0;VP-517R;VP;002240AWH4 Rev C
002240AWH4;125265;2/27/2023;27666;0.00947;27666;0;VP-519R;VP;002240AWH4 Rev C
002240AWH4;124331;1/19/2023;318210;0.00578;318210;0;VP-PW2;VP;002240AWH4 Rev C
002240AWH4;124332;2/17/2023;267110;0.00578;267110;0;VP-PW2;VP;002240AWH4 Rev C
002244AWJ5;127250;3/17/2023;5636;0.06636;5636;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/18/2023;12176;0.06636;12176;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;127250;3/18/2023;11814;0.06636;11814;0;VP-508R;VP;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;17526;0.06636;17526;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;20720;0.06636;20720;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;23825;0.06636;23825;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;13246;0.06636;13246;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;17420;0.06636;17420;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;17993;0.06636;17993;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;0;0.06636;0;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;0;0.06636;0;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;01/12/2023;20344;0.06636;20344;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;1/19/2023;17043;0.06636;17043;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;123682;1/19/2023;13849;0.06636;13849;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;124378;02/08/2023;14557;0.06636;14557;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;124378;02/08/2023;19454;0.06636;19454;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;124378;02/08/2023;17074;0.06636;17074;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;124378;02/08/2023;18716;0.06636;18716;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;124378;02/08/2023;20970;0.06636;20970;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;127250;3/23/2023;20931;0.06636;20931;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;127250;3/23/2023;19892;0.06636;19892;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;127250;3/23/2023;19439;0.06636;19439;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;127250;3/24/2023;22001;0.06636;22001;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;127250;3/24/2023;15839;0.06636;15839;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;127250;3/30/2023;18279;0.06636;18279;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;127250;3/30/2023;19454;0.06636;19454;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125625-P;04/10/2023;22619;0.06636;22619;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125625-P;04/10/2023;22815;0.06636;22815;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125625-P;04/10/2023;8605;0.06636;8605;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125719;05/05/2023;27381;0.06636;27381;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125719;05/05/2023;22257;0.06636;22257;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125719;05/05/2023;9855;0.06636;9855;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125719;05/05/2023;14768;0.06636;14768;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125719;05/06/2023;16064;0.06636;16064;0;PF-700S;PF;002244AWJ5 Rev A
002244AWJ5;125719;05/06/2023;9132;0.06636;9132;0;PF-700S;PF;002244AWJ5 Rev A
002255AWJ5;119799;1/20/2023;19059;0.02021;19059;0;VP-306H;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/20/2023;41000;0.02021;41000;0;VP-306H;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/24/2023;4027;0.02021;4027;0;VP-306H;VP;002255AWJ5 Rev B
002255AWJ5;119799;1/24/2023;65512;0.02021;65512;0;VP-306H;VP;002255AWJ5 Rev B
002223AWJ4;125945;06/05/2023;0;0.01404;0;0;VP-214H;VP;002223AWJ4 Rev B
002223AWJ4;125945;06/05/2023;0;0.01404;0;0;VP-214H;VP;002223AWJ4 Rev B
002223AWJ4;125945;06/05/2023;50000;0.01404;50000;0;VP-214H;VP;002223AWJ4 Rev B
002223AWJ4;124959;03/10/2023;28459;0.02407;28459;0;VP-521R;VP;002223AWJ4 Rev B
002223AWJ4;124959;03/11/2023;26464;0.02407;26464;0;VP-521R;VP;002223AWJ4 Rev B
002223AWJ4;124959;03/11/2023;10885;0.02407;10885;0;VP-521R;VP;002223AWJ4 Rev B
002223AWJ4;124959;03/11/2023;14873;0.02407;14873;0;VP-521R;VP;002223AWJ4 Rev B
002223AWJ4;124959;3/13/2023;41297;0.02407;41297;0;VP-521R;VP;002223AWJ4 Rev B
002223AWJ4;123632;1/27/2023;41296;0.02407;41296;0;PF-700S;PF;002223AWJ4 Rev B
002223AWJ4;123632;1/27/2023;54175;0.02407;54175;0;PF-700S;PF;002223AWJ4 Rev B
002223AWJ4;123632;1/27/2023;62734;0.02407;62734;0;PF-700S;PF;002223AWJ4 Rev B
002223AWJ4;123632;1/27/2023;73951;0.02407;73951;0;PF-700S;PF;002223AWJ4 Rev B
002223AWJ4;123632;1/17/2023;11716;0.02407;11716;0;VP-521R;VP;002223AWJ4 Rev B
002240AWH4;125265;2/20/2023;365740;0.00578;365740;0;VP-PW2;VP;002240AWH4 Rev C
002240AWH4;127756;5/17/2023;320070;0.00578;320070;0;VP-PW2;VP;002240AWH4 Rev C
002240AWH4;126418;2/22/2023;241320;0.00578;241320;0;VP-PW2;VP;002240AWH4 Rev C
002240AWH4;126419;05/05/2023;339660;0.00578;339660;0;VP-PW2;VP;002240AWH4 Rev C
002240AWH4;126420;05/11/2023;323700;0.00578;323700;0;VP-PW2;VP;002240AWH4 Rev C
002240AWH4;128590-EU;04/12/2023;94279;0.00947;94279;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;94508;0.00947;94508;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;59954;0.00947;59954;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;73227;0.00947;73227;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;14416;0.00947;14416;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;96568;0.00947;96568;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;103204;0.00947;103204;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;62014;0.00947;62014;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;100915;0.00947;100915;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;128974-EU;5/25/2023;102059;0.00947;102059;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;125603-EU;01/03/2023;88101;0.00947;88101;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;125603-EU;01/03/2023;102059;0.00947;102059;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002240AWH4;126337-EU;1/17/2023;52174;0.00947;52174;0;PF-Bulk Dump;PF;002240AWH4 Rev C
002244AWJ5;127250;3/30/2023;14150;0.06636;14150;0;PF-700S;PF;002244AWJ5 Rev A
